OrderID,OrderDate,StoreID,ProductID,Quantity,Price,TotalAmount,PaymentMethod
5958,2025-04-25,S003,P199,1,740.55,740.55,Cash
5959,2025-02-17,S003,P195,3,832.78,2498.34,Cash
5960,2025-03-25,S002,P170,6,380.21,2281.26,Credit Card
5961,2024-09-16,S003,P181,10,540.08,5400.8,Cash
5962,2025-05-16,S001,P169,7,660.96,4626.72,Cash
5963,2025-03-24,S003,P184,8,735.9,5887.2,Credit Card
5964,2024-12-05,S003,P131,8,61.34,490.72,Credit Card
5965,2024-12-11,S002,P145,9,713.9,6425.1,Cash
5966,2025-05-09,S001,P174,5,267.15,1335.75,UPI
5967,2025-02-03,S003,P145,10,13.61,136.1,Cash
5968,2025-05-13,S002,P138,8,469.58,3756.64,UPI
5969,2024-11-11,S003,P102,7,452.44,3167.08,Debit Card
5970,2025-01-20,S003,P103,2,400.42,800.84,Cash
5971,2025-02-14,S001,P168,2,737.37,1474.74,Debit Card
5972,2024-07-30,S002,P125,1,670.47,670.47,UPI
5973,2024-09-26,S001,P154,5,926.99,4634.95,Cash
5974,2024-11-26,S001,P115,4,726.89,2907.56,Cash
5975,2024-07-21,S001,P104,4,811.89,3247.56,Debit Card
5976,2025-01-14,S002,P136,5,311.25,1556.25,Debit Card
5977,2024-12-14,S002,P171,4,991.81,3967.24,UPI
5978,2025-04-07,S001,P146,2,944.3,1888.6,UPI
5979,2025-01-28,S001,P181,7,292.65,2048.55,Debit Card
5980,2024-07-30,S001,P165,1,910.4,910.4,UPI
5981,2025-02-08,S001,P104,9,570.45,5134.05,UPI
5982,2025-04-23,S001,P103,7,846.35,5924.45,Debit Card
5983,2024-10-19,S001,P170,2,286.83,573.66,Debit Card
5984,2025-05-21,S001,P137,6,38.72,232.32,Credit Card
5985,2024-12-02,S001,P143,3,355.44,1066.32,Credit Card
5986,2025-06-11,S001,P148,5,727.48,3637.4,Credit Card
5987,2024-07-14,S003,P120,9,478.25,4304.25,UPI
5988,2025-03-10,S002,P161,2,479.48,958.96,Credit Card
5989,2024-10-25,S001,P176,7,58.75,411.25,Debit Card
5990,2025-01-09,S002,P138,3,500.91,1502.73,Cash
5991,2024-08-27,S003,P131,4,826.14,3304.56,Cash
5992,2025-03-26,S002,P145,2,926.72,1853.44,Cash
5993,2025-03-16,S001,P152,3,490.87,1472.61,UPI
5994,2025-06-24,S003,P155,3,688.69,2066.07,UPI
5995,2025-03-21,S001,P124,8,902.73,7221.84,Debit Card
5996,2024-08-28,S001,P104,9,754.72,6792.48,Cash
5997,2024-07-29,S002,P131,8,80.84,646.72,UPI
5998,2024-08-26,S003,P193,6,370.4,2222.4,Debit Card
5999,2024-12-08,S002,P164,10,406.67,4066.7,Debit Card
6000,2024-12-02,S002,P107,7,990.02,6930.14,Debit Card
6001,2024-10-20,S003,P182,3,25.42,76.26,Debit Card
6002,2024-10-30,S003,P127,8,372.25,2978.0,Debit Card
6003,2025-02-02,S001,P135,5,98.46,492.3,Cash
6004,2025-06-21,S002,P143,3,793.77,2381.31,UPI
6005,2024-12-11,S001,P169,9,479.35,4314.15,UPI
6006,2025-07-03,S002,P144,1,715.71,715.71,Cash
6007,2024-12-17,S001,P155,5,18.66,93.3,Cash
6008,2025-06-04,S002,P146,1,574.84,574.84,Cash
6009,2025-03-16,S003,P196,6,356.42,2138.52,Debit Card
6010,2025-04-19,S002,P137,4,437.21,1748.84,Credit Card
6011,2025-05-07,S002,P134,6,288.51,1731.06,Cash
6012,2025-05-08,S002,P117,3,572.75,1718.25,UPI
6013,2025-04-09,S002,P183,3,407.66,1222.98,Credit Card
6014,2024-08-07,S002,P107,1,675.39,675.39,Credit Card
6015,2024-10-28,S001,P109,8,453.83,3630.64,Credit Card
6016,2025-06-27,S001,P190,8,656.82,5254.56,UPI
6017,2024-08-01,S001,P177,7,648.14,4536.98,UPI
6018,2025-06-14,S001,P193,6,842.02,5052.12,Cash
6019,2024-08-07,S001,P150,1,292.64,292.64,Credit Card
6020,2025-04-15,S001,P172,8,85.23,681.84,Cash
6021,2025-04-07,S003,P145,4,694.19,2776.76,UPI
6022,2024-11-17,S003,P176,8,702.04,5616.32,UPI
6023,2024-12-04,S001,P165,1,679.32,679.32,Credit Card
6024,2025-06-26,S002,P145,7,868.61,6080.27,UPI
6025,2025-02-18,S002,P145,3,853.34,2560.02,Debit Card
6026,2024-09-02,S001,P181,8,274.64,2197.12,Debit Card
6027,2025-06-24,S001,P109,7,754.87,5284.09,Cash
6028,2024-10-26,S002,P186,8,89.54,716.32,Cash
6029,2024-08-18,S003,P124,5,919.92,4599.6,Credit Card
6030,2025-05-23,S001,P147,6,292.49,1754.94,UPI
6031,2025-06-14,S003,P195,4,690.04,2760.16,Debit Card
6032,2025-01-30,S002,P129,9,464.9,4184.1,UPI
6033,2024-09-04,S002,P135,6,806.33,4837.98,UPI
6034,2025-05-25,S002,P111,8,162.53,1300.24,Credit Card
6035,2025-01-07,S002,P179,10,77.2,772.0,Cash
6036,2025-03-09,S002,P156,8,429.78,3438.24,Credit Card
6037,2025-01-27,S003,P183,6,462.63,2775.78,Cash
6038,2025-04-17,S003,P101,6,285.23,1711.38,Debit Card
6039,2025-05-13,S001,P198,6,492.16,2952.96,Cash
6040,2025-05-12,S003,P141,3,678.84,2036.52,UPI
6041,2024-10-30,S002,P176,10,387.37,3873.7,Credit Card
6042,2025-03-03,S002,P181,4,251.82,1007.28,Cash
6043,2025-03-27,S001,P113,6,613.5,3681.0,Debit Card
6044,2025-01-05,S001,P188,9,264.96,2384.64,Cash
6045,2024-11-26,S002,P191,7,162.58,1138.06,Cash
6046,2024-10-05,S002,P117,6,48.21,289.26,Cash
6047,2024-10-24,S002,P158,2,775.66,1551.32,Credit Card
6048,2024-11-14,S003,P130,4,565.59,2262.36,Cash
6049,2025-03-15,S003,P100,5,216.15,1080.75,Cash
6050,2025-03-13,S001,P156,9,593.93,5345.37,Credit Card
6051,2025-06-28,S003,P137,4,894.74,3578.96,Credit Card
6052,2025-04-07,S003,P193,10,780.97,7809.7,Debit Card
6053,2024-08-30,S002,P184,7,359.39,2515.73,UPI
6054,2025-04-06,S001,P142,1,461.63,461.63,UPI
6055,2025-01-15,S002,P101,6,809.41,4856.46,Cash
6056,2024-12-01,S002,P143,4,789.3,3157.2,Cash
6057,2024-11-07,S001,P156,9,171.13,1540.17,UPI
6058,2025-03-15,S003,P127,6,240.37,1442.22,Debit Card
6059,2025-02-02,S002,P134,2,321.82,643.64,UPI
6060,2024-07-19,S001,P178,7,660.07,4620.49,Credit Card
6061,2024-11-20,S002,P155,1,189.65,189.65,UPI
6062,2024-12-02,S001,P169,2,540.96,1081.92,Credit Card
6063,2024-09-18,S002,P174,4,483.18,1932.72,Debit Card
6064,2024-11-11,S002,P135,8,14.37,114.96,Debit Card
6065,2024-08-09,S002,P144,2,269.82,539.64,Credit Card
6066,2024-12-13,S002,P161,2,673.05,1346.1,Credit Card
6067,2025-02-23,S001,P134,3,92.39,277.17,Debit Card
6068,2025-03-05,S001,P178,6,115.48,692.88,Credit Card
6069,2024-10-09,S001,P171,1,58.22,58.22,Debit Card
6070,2025-05-08,S003,P194,4,57.67,230.68,Debit Card
6071,2024-10-25,S002,P169,10,781.27,7812.7,UPI
6072,2025-05-24,S001,P159,6,650.32,3901.92,Cash
6073,2024-10-07,S003,P110,10,612.69,6126.9,Credit Card
6074,2024-10-27,S002,P114,10,179.47,1794.7,Credit Card
6075,2024-09-11,S001,P121,1,563.69,563.69,UPI
6076,2024-12-10,S003,P142,4,419.99,1679.96,Debit Card
6077,2025-02-02,S001,P126,3,871.11,2613.33,Cash
6078,2024-07-13,S002,P163,2,318.21,636.42,UPI
6079,2024-09-06,S001,P152,8,586.18,4689.44,Cash
6080,2024-07-26,S003,P105,3,978.94,2936.82,Debit Card
6081,2024-11-25,S002,P100,3,872.53,2617.59,Cash
6082,2024-11-27,S001,P195,5,627.89,3139.45,Debit Card
6083,2025-01-21,S001,P194,8,871.46,6971.68,Cash
6084,2024-12-23,S003,P117,3,949.32,2847.96,Cash
6085,2024-12-08,S001,P110,6,723.87,4343.22,Cash
6086,2025-02-26,S002,P120,9,87.73,789.57,UPI
6087,2024-08-16,S002,P151,1,463.36,463.36,Cash
6088,2025-01-10,S002,P175,8,207.53,1660.24,Debit Card
6089,2025-04-12,S002,P166,10,856.52,8565.2,Cash
6090,2025-03-15,S003,P153,9,613.62,5522.58,Cash
6091,2025-06-27,S002,P104,1,512.87,512.87,Cash
6092,2025-01-17,S002,P124,3,215.89,647.67,UPI
6093,2024-11-13,S001,P112,5,765.92,3829.6,Cash
6094,2025-02-24,S001,P191,7,931.43,6520.01,Credit Card
6095,2024-11-03,S003,P198,6,806.85,4841.1,Credit Card
6096,2025-01-30,S002,P114,5,419.42,2097.1,Credit Card
6097,2025-01-31,S002,P174,10,271.55,2715.5,UPI
6098,2024-07-13,S003,P106,1,641.82,641.82,UPI
6099,2025-06-19,S001,P176,7,390.62,2734.34,Credit Card
6100,2025-04-04,S002,P167,9,487.16,4384.44,Credit Card
6101,2024-08-02,S001,P199,2,824.49,1648.98,Debit Card
6102,2025-02-22,S003,P168,4,178.21,712.84,Debit Card
6103,2025-03-24,S003,P145,5,958.4,4792.0,Debit Card
6104,2024-09-07,S001,P134,9,86.92,782.28,UPI
6105,2025-06-29,S001,P114,9,79.26,713.34,Debit Card
6106,2025-03-21,S003,P163,10,377.44,3774.4,Credit Card
6107,2025-03-17,S001,P165,6,307.73,1846.38,UPI
6108,2025-06-26,S002,P191,3,145.96,437.88,Cash
6109,2025-01-11,S001,P176,5,312.67,1563.35,Credit Card
6110,2025-05-27,S002,P159,5,388.06,1940.3,Cash
6111,2025-02-19,S001,P193,2,707.08,1414.16,Cash
6112,2025-02-19,S001,P181,3,765.25,2295.75,UPI
6113,2024-09-10,S003,P103,3,114.51,343.53,UPI
6114,2024-12-23,S002,P112,9,752.21,6769.89,UPI
6115,2024-10-19,S002,P138,9,875.84,7882.56,Credit Card
6116,2025-02-05,S003,P160,7,909.43,6366.01,Cash
6117,2025-04-26,S001,P190,5,453.83,2269.15,Debit Card
6118,2025-02-11,S003,P163,9,176.29,1586.61,Debit Card
6119,2025-01-05,S002,P184,1,344.0,344.0,Debit Card
6120,2024-11-08,S003,P172,7,890.25,6231.75,Debit Card
6121,2025-04-29,S002,P127,1,265.4,265.4,Credit Card
6122,2025-01-13,S001,P141,1,684.35,684.35,Debit Card
6123,2024-09-09,S003,P156,2,320.88,641.76,Debit Card
6124,2024-11-27,S001,P112,6,237.59,1425.54,Credit Card
6125,2025-06-18,S003,P141,9,263.25,2369.25,Credit Card
6126,2024-10-06,S001,P184,8,759.6,6076.8,Cash
6127,2025-02-12,S003,P109,6,426.9,2561.4,Debit Card
6128,2024-10-30,S002,P154,9,125.4,1128.6,Cash
6129,2025-06-27,S003,P170,3,478.87,1436.61,Debit Card
6130,2025-05-31,S001,P159,4,289.04,1156.16,UPI
6131,2024-10-16,S001,P127,6,710.54,4263.24,UPI
6132,2025-02-27,S002,P173,5,732.49,3662.45,Credit Card
6133,2024-11-07,S001,P106,6,104.7,628.2,Debit Card
6134,2024-12-31,S002,P117,1,545.17,545.17,UPI
6135,2024-11-08,S001,P131,1,808.95,808.95,Cash
6136,2025-03-27,S002,P167,4,143.0,572.0,Cash
6137,2025-06-28,S001,P183,9,186.98,1682.82,UPI
6138,2024-11-28,S002,P159,4,984.45,3937.8,Cash
6139,2025-05-22,S002,P111,7,690.4,4832.8,Credit Card
6140,2024-12-31,S001,P116,2,918.78,1837.56,Debit Card
6141,2024-11-08,S003,P165,7,74.04,518.28,Credit Card
6142,2025-05-24,S001,P195,8,804.41,6435.28,Cash
6143,2025-04-23,S003,P182,7,482.62,3378.34,UPI
6144,2025-01-17,S003,P195,4,881.36,3525.44,Credit Card
6145,2025-06-18,S003,P177,2,91.13,182.26,Debit Card
6146,2024-11-27,S001,P162,1,979.26,979.26,Credit Card
6147,2025-06-28,S001,P191,4,516.46,2065.84,Credit Card
6148,2024-11-04,S003,P129,6,861.36,5168.16,Credit Card
6149,2024-11-16,S001,P198,2,389.95,779.9,Cash
6150,2025-01-15,S002,P187,7,308.68,2160.76,Debit Card
6151,2024-07-26,S003,P151,7,243.39,1703.73,Debit Card
6152,2025-02-17,S001,P179,5,748.9,3744.5,Debit Card
6153,2025-06-05,S001,P146,2,770.79,1541.58,Credit Card
6154,2025-05-17,S001,P143,5,477.41,2387.05,UPI
6155,2024-09-14,S003,P127,10,413.13,4131.3,UPI
6156,2025-06-11,S001,P102,4,742.26,2969.04,UPI
6157,2025-01-24,S003,P182,2,183.09,366.18,Cash
6158,2024-07-23,S003,P152,10,876.31,8763.1,Cash
6159,2025-04-07,S002,P197,1,133.41,133.41,Cash
6160,2025-01-22,S001,P121,5,958.77,4793.85,Cash
6161,2024-08-01,S001,P190,10,825.12,8251.2,UPI
6162,2025-06-30,S002,P164,5,850.98,4254.9,Credit Card
6163,2025-04-24,S003,P120,4,541.07,2164.28,Credit Card
6164,2024-11-27,S001,P112,4,372.38,1489.52,Debit Card
6165,2025-06-27,S003,P149,9,909.6,8186.4,Debit Card
6166,2024-09-12,S003,P196,1,643.17,643.17,Debit Card
6167,2024-09-04,S002,P133,10,94.66,946.6,Cash
6168,2025-02-09,S003,P174,9,631.67,5685.03,Debit Card
6169,2025-03-25,S002,P121,2,215.18,430.36,Credit Card
6170,2025-04-17,S003,P150,1,776.45,776.45,Credit Card
6171,2024-08-12,S003,P127,3,430.39,1291.17,Debit Card
6172,2024-08-15,S003,P144,10,506.08,5060.8,Cash
6173,2024-12-17,S003,P190,4,846.03,3384.12,UPI
6174,2025-05-02,S002,P145,9,868.51,7816.59,Credit Card
6175,2024-12-13,S003,P156,7,251.75,1762.25,Credit Card
6176,2025-01-16,S003,P143,1,589.79,589.79,Credit Card
6177,2025-04-12,S001,P199,4,486.2,1944.8,Cash
6178,2025-06-19,S001,P181,3,400.64,1201.92,Cash
6179,2024-12-01,S001,P193,2,245.45,490.9,Cash
6180,2024-12-12,S002,P112,7,963.69,6745.83,Debit Card
6181,2024-12-17,S002,P136,6,149.8,898.8,UPI
6182,2025-05-19,S001,P120,6,123.23,739.38,Cash
6183,2025-02-16,S003,P101,10,893.77,8937.7,Cash
6184,2024-10-16,S002,P171,2,274.61,549.22,Cash
6185,2025-01-04,S003,P124,8,620.57,4964.56,UPI
6186,2024-07-07,S003,P164,5,594.3,2971.5,UPI
6187,2025-01-01,S002,P148,10,228.0,2280.0,Credit Card
6188,2025-03-21,S001,P146,4,45.18,180.72,UPI
6189,2024-12-22,S003,P122,6,871.28,5227.68,Credit Card
6190,2025-02-02,S001,P135,7,116.22,813.54,UPI
6191,2024-12-18,S002,P194,6,399.48,2396.88,Cash
6192,2025-02-21,S002,P157,5,186.91,934.55,Credit Card
6193,2025-06-06,S001,P119,2,591.89,1183.78,Debit Card
6194,2024-12-21,S001,P116,8,65.24,521.92,Cash
6195,2025-04-23,S003,P173,2,346.4,692.8,Credit Card
6196,2024-07-11,S003,P122,2,116.79,233.58,Cash
6197,2024-12-16,S003,P102,6,190.34,1142.04,Credit Card
6198,2024-08-09,S002,P171,9,816.7,7350.3,Debit Card
6199,2024-11-21,S003,P139,6,358.7,2152.2,UPI
6200,2025-03-26,S001,P190,5,551.2,2756.0,UPI
6201,2025-05-06,S003,P138,6,785.74,4714.44,UPI
6202,2025-03-25,S002,P184,9,274.89,2474.01,Credit Card
6203,2025-05-09,S002,P155,5,613.74,3068.7,Credit Card
6204,2025-01-09,S001,P113,5,331.05,1655.25,Cash
6205,2024-11-15,S002,P183,7,262.68,1838.76,Debit Card
6206,2025-03-26,S003,P134,4,858.06,3432.24,Debit Card
6207,2025-03-21,S001,P152,2,90.71,181.42,Debit Card
6208,2024-09-02,S002,P147,7,710.97,4976.79,Credit Card
6209,2025-05-17,S003,P125,2,922.94,1845.88,Debit Card
6210,2024-11-27,S002,P132,6,696.93,4181.58,UPI
6211,2025-03-22,S002,P167,1,694.22,694.22,UPI
6212,2024-09-17,S003,P143,10,195.89,1958.9,Debit Card
6213,2024-08-31,S001,P181,5,557.19,2785.95,Cash
6214,2025-02-06,S002,P107,5,294.1,1470.5,Credit Card
6215,2025-01-11,S002,P163,9,825.07,7425.63,Debit Card
6216,2024-08-15,S001,P123,2,116.26,232.52,Debit Card
6217,2024-11-01,S002,P146,8,674.58,5396.64,Credit Card
6218,2025-04-21,S003,P176,5,313.18,1565.9,Debit Card
6219,2025-03-09,S002,P195,5,506.75,2533.75,Debit Card
6220,2024-09-26,S003,P104,5,943.76,4718.8,Cash
6221,2025-04-03,S003,P167,2,726.21,1452.42,Credit Card
6222,2025-03-27,S003,P138,7,919.14,6433.98,Credit Card
6223,2024-09-19,S003,P130,10,391.53,3915.3,Debit Card
6224,2025-04-13,S001,P161,2,707.86,1415.72,Debit Card
6225,2024-12-16,S001,P120,5,523.44,2617.2,UPI
6226,2025-04-17,S002,P188,3,367.33,1101.99,Debit Card
6227,2024-10-07,S002,P100,8,312.0,2496.0,Cash
6228,2025-01-13,S001,P104,5,763.59,3817.95,Cash
6229,2024-07-11,S001,P167,4,818.55,3274.2,Credit Card
6230,2025-04-28,S001,P184,6,864.48,5186.88,Cash
6231,2024-08-04,S003,P128,2,122.38,244.76,Cash
6232,2024-08-02,S002,P136,1,720.73,720.73,Credit Card
6233,2025-03-11,S001,P112,7,191.73,1342.11,Cash
6234,2024-09-08,S003,P182,2,955.22,1910.44,Credit Card
6235,2024-11-18,S001,P193,4,22.71,90.84,UPI
6236,2025-06-07,S003,P180,7,200.73,1405.11,Debit Card
6237,2025-06-12,S003,P105,2,209.31,418.62,Debit Card
6238,2024-10-16,S002,P177,1,950.87,950.87,Credit Card
6239,2025-02-04,S002,P172,3,476.87,1430.61,UPI
6240,2025-05-09,S001,P139,2,440.1,880.2,UPI
6241,2025-06-16,S001,P160,1,558.24,558.24,Credit Card
6242,2024-12-09,S003,P116,4,371.07,1484.28,Cash
6243,2024-11-26,S003,P155,8,235.77,1886.16,Credit Card
6244,2025-01-22,S003,P159,7,291.81,2042.67,Debit Card
6245,2024-09-08,S003,P175,6,555.27,3331.62,Cash
6246,2025-05-18,S003,P148,8,126.0,1008.0,Credit Card
6247,2025-05-18,S002,P103,1,150.0,150.0,Debit Card
6248,2024-11-28,S003,P193,1,72.74,72.74,Cash
6249,2024-10-04,S002,P134,10,243.67,2436.7,UPI
6250,2024-09-17,S001,P161,7,166.27,1163.89,Credit Card
6251,2024-10-15,S002,P185,9,911.63,8204.67,Cash
6252,2025-03-06,S002,P110,6,413.62,2481.72,Debit Card
6253,2025-03-23,S001,P105,7,444.44,3111.08,Cash
6254,2024-12-11,S001,P144,6,590.3,3541.8,UPI
6255,2024-12-03,S002,P152,1,765.83,765.83,Debit Card
6256,2025-06-08,S003,P142,5,532.69,2663.45,Credit Card
6257,2024-12-14,S001,P138,5,362.17,1810.85,Credit Card
6258,2025-01-06,S002,P199,6,641.08,3846.48,UPI
6259,2024-10-12,S002,P152,4,691.57,2766.28,UPI
6260,2024-12-30,S003,P184,4,47.8,191.2,Debit Card
6261,2024-10-05,S001,P157,5,467.88,2339.4,Cash
6262,2024-09-06,S003,P143,8,622.49,4979.92,Credit Card
6263,2024-09-21,S003,P121,5,91.49,457.45,Credit Card
6264,2024-08-09,S002,P134,10,233.12,2331.2,UPI
6265,2025-05-05,S003,P140,10,262.8,2628.0,UPI
6266,2025-02-11,S001,P121,6,997.37,5984.22,UPI
6267,2025-04-20,S002,P181,8,640.15,5121.2,Credit Card
6268,2025-01-01,S001,P110,1,378.8,378.8,Debit Card
6269,2025-04-21,S001,P154,9,69.24,623.16,Cash
6270,2024-07-29,S001,P173,5,478.3,2391.5,UPI
6271,2025-04-14,S001,P156,1,535.96,535.96,Debit Card
6272,2024-12-17,S001,P139,4,107.3,429.2,Debit Card
6273,2025-01-24,S001,P169,1,898.86,898.86,Cash
6274,2025-05-17,S002,P159,3,913.84,2741.52,Cash
6275,2024-10-02,S003,P127,10,12.21,122.1,Cash
6276,2025-04-11,S002,P183,9,986.55,8878.95,Cash
6277,2024-08-28,S001,P139,1,388.07,388.07,Cash
6278,2024-08-23,S003,P115,1,954.8,954.8,UPI
6279,2024-08-31,S001,P122,2,135.55,271.1,Cash
6280,2024-10-16,S001,P143,7,814.36,5700.52,UPI
6281,2025-05-28,S001,P193,5,69.78,348.9,Credit Card
6282,2024-10-06,S001,P116,8,427.08,3416.64,UPI
6283,2024-11-20,S001,P113,4,550.41,2201.64,UPI
6284,2025-01-26,S003,P157,3,731.41,2194.23,Credit Card
6285,2025-05-24,S002,P108,1,399.21,399.21,Debit Card
6286,2024-11-28,S003,P171,8,409.87,3278.96,Cash
6287,2024-10-13,S001,P140,2,623.95,1247.9,Credit Card
6288,2024-10-30,S001,P105,5,953.8,4769.0,Cash
6289,2025-02-22,S001,P195,2,160.24,320.48,Debit Card
6290,2024-09-29,S003,P170,9,857.23,7715.07,Debit Card
6291,2025-04-07,S002,P193,5,490.48,2452.4,UPI
6292,2025-04-23,S001,P174,3,939.08,2817.24,UPI
6293,2025-05-05,S003,P138,6,418.43,2510.58,Credit Card
6294,2025-02-04,S002,P136,1,104.65,104.65,UPI
6295,2024-11-12,S002,P156,6,713.64,4281.84,Credit Card
6296,2024-11-24,S003,P146,5,869.09,4345.45,Debit Card
6297,2024-09-12,S003,P132,9,44.9,404.1,Cash
6298,2024-07-26,S003,P184,7,132.35,926.45,UPI
6299,2024-08-20,S003,P138,10,14.54,145.4,Credit Card
6300,2025-03-19,S001,P199,5,738.29,3691.45,Debit Card
6301,2024-08-07,S003,P110,7,957.74,6704.18,Cash
6302,2024-10-21,S002,P165,5,201.6,1008.0,Debit Card
6303,2024-09-24,S002,P166,8,396.95,3175.6,Cash
6304,2024-11-27,S003,P198,7,475.09,3325.63,Cash
6305,2024-07-10,S002,P191,2,266.84,533.68,Cash
6306,2024-07-27,S002,P102,3,520.91,1562.73,Debit Card
6307,2024-10-09,S003,P110,7,761.73,5332.11,UPI
6308,2025-05-04,S001,P156,9,82.74,744.66,UPI
6309,2025-01-04,S001,P111,2,198.81,397.62,Cash
6310,2024-09-17,S002,P142,4,777.21,3108.84,Debit Card
6311,2025-05-08,S003,P183,4,394.33,1577.32,Cash
6312,2025-06-18,S001,P161,7,234.46,1641.22,Cash
6313,2025-06-11,S001,P123,4,829.71,3318.84,UPI
6314,2024-10-31,S001,P132,8,939.18,7513.44,UPI
6315,2025-06-08,S003,P176,7,734.29,5140.03,UPI
6316,2025-03-01,S002,P156,1,397.09,397.09,UPI
6317,2024-09-29,S003,P152,10,119.4,1194.0,UPI
6318,2025-05-16,S001,P116,3,603.52,1810.56,Cash
6319,2025-01-26,S002,P138,2,413.42,826.84,UPI
6320,2025-03-14,S003,P124,8,493.69,3949.52,Cash
6321,2025-06-04,S003,P190,4,896.43,3585.72,Cash
6322,2025-03-07,S002,P113,7,929.53,6506.71,UPI
6323,2024-08-30,S002,P196,4,512.45,2049.8,UPI
6324,2025-06-28,S003,P128,4,458.74,1834.96,Cash
6325,2024-09-28,S002,P167,8,892.96,7143.68,Debit Card
6326,2025-03-11,S001,P165,4,520.97,2083.88,Credit Card
6327,2025-03-02,S002,P180,9,643.49,5791.41,Debit Card
6328,2024-12-23,S003,P161,10,819.53,8195.3,Debit Card
6329,2025-03-10,S002,P178,8,274.39,2195.12,Cash
6330,2024-09-13,S001,P175,7,288.68,2020.76,Cash
6331,2025-06-10,S002,P127,5,141.96,709.8,Credit Card
6332,2025-02-23,S002,P125,9,623.7,5613.3,UPI
6333,2024-10-25,S001,P185,6,880.3,5281.8,Credit Card
6334,2024-10-23,S001,P126,9,729.29,6563.61,Debit Card
6335,2025-01-12,S003,P134,7,547.11,3829.77,Credit Card
6336,2025-04-16,S003,P165,8,992.1,7936.8,Debit Card
6337,2024-09-15,S003,P137,8,518.94,4151.52,Debit Card
6338,2025-03-01,S003,P154,6,636.37,3818.22,Debit Card
6339,2025-01-27,S002,P194,9,312.07,2808.63,Debit Card
6340,2025-04-08,S002,P157,8,102.72,821.76,Credit Card
6341,2024-07-18,S001,P183,10,475.31,4753.1,UPI
6342,2025-01-07,S003,P116,10,688.27,6882.7,Cash
6343,2024-11-03,S002,P151,2,16.96,33.92,Cash
6344,2024-10-16,S003,P182,3,523.06,1569.18,Credit Card
6345,2025-01-16,S001,P131,3,685.28,2055.84,Cash
6346,2024-08-30,S003,P194,7,640.88,4486.16,Credit Card
6347,2024-11-19,S003,P150,7,814.58,5702.06,Cash
6348,2024-10-07,S001,P146,3,396.41,1189.23,Cash
6349,2024-12-02,S001,P164,1,420.08,420.08,Cash
6350,2024-12-08,S001,P103,5,717.3,3586.5,UPI
6351,2025-05-08,S001,P178,6,277.72,1666.32,Cash
6352,2024-09-04,S003,P146,4,731.21,2924.84,UPI
6353,2025-02-12,S002,P105,8,639.44,5115.52,UPI
6354,2024-09-27,S002,P196,5,897.73,4488.65,Cash
6355,2025-04-14,S002,P151,1,601.43,601.43,UPI
6356,2024-12-19,S001,P189,8,181.58,1452.64,Credit Card
6357,2025-05-03,S001,P187,7,745.37,5217.59,Debit Card
6358,2025-05-14,S001,P129,9,580.92,5228.28,Cash
6359,2025-03-12,S001,P114,3,377.0,1131.0,UPI
6360,2025-03-11,S001,P182,1,220.95,220.95,Cash
6361,2024-12-23,S002,P118,3,893.89,2681.67,Debit Card
6362,2025-06-04,S003,P161,7,179.3,1255.1,Cash
6363,2025-02-04,S003,P199,5,404.16,2020.8,UPI
6364,2025-05-07,S003,P151,6,777.33,4663.98,Cash
6365,2024-09-02,S003,P154,6,485.83,2914.98,Credit Card
6366,2024-12-17,S001,P192,10,580.77,5807.7,Debit Card
6367,2024-07-26,S002,P112,5,604.19,3020.95,Debit Card
6368,2024-09-25,S001,P105,2,939.69,1879.38,Credit Card
6369,2024-09-10,S003,P164,1,165.69,165.69,Debit Card
6370,2024-11-29,S003,P147,3,376.1,1128.3,Debit Card
6371,2025-06-18,S002,P149,8,240.47,1923.76,Debit Card
6372,2025-01-15,S002,P132,4,278.6,1114.4,Cash
6373,2025-06-11,S002,P181,8,936.74,7493.92,Credit Card
6374,2025-06-20,S001,P133,6,766.9,4601.4,Debit Card
6375,2025-03-04,S002,P138,9,949.36,8544.24,UPI
6376,2024-12-07,S002,P154,1,492.13,492.13,Credit Card
6377,2025-04-20,S001,P152,3,630.24,1890.72,Credit Card
6378,2025-05-01,S001,P132,10,22.41,224.1,Cash
6379,2024-07-09,S003,P158,9,179.7,1617.3,Debit Card
6380,2024-11-30,S003,P116,5,28.53,142.65,UPI
6381,2024-08-12,S002,P109,3,253.92,761.76,Cash
6382,2024-12-14,S001,P157,5,24.68,123.4,Credit Card
6383,2024-07-29,S003,P121,7,272.75,1909.25,Credit Card
6384,2024-10-11,S002,P103,8,617.43,4939.44,Debit Card
6385,2025-05-14,S002,P142,7,727.84,5094.88,Cash
6386,2024-12-28,S001,P126,6,721.24,4327.44,Credit Card
6387,2025-03-19,S002,P190,7,975.87,6831.09,UPI
6388,2024-08-17,S001,P171,8,287.37,2298.96,Credit Card
6389,2025-01-18,S001,P102,1,818.49,818.49,Debit Card
6390,2025-04-01,S002,P117,3,377.93,1133.79,Credit Card
6391,2024-07-23,S001,P120,10,152.03,1520.3,Credit Card
6392,2024-08-18,S003,P125,3,299.42,898.26,Cash
6393,2024-12-15,S003,P159,4,89.59,358.36,Cash
6394,2025-01-27,S002,P149,3,121.24,363.72,Cash
6395,2024-12-20,S001,P130,7,599.32,4195.24,Cash
6396,2025-03-18,S002,P171,5,560.9,2804.5,Credit Card
6397,2024-09-28,S002,P188,2,396.88,793.76,Debit Card
